direction,entry_time,entry_price,exit_time,exit_price,size,pnl,pnl_percent,signal_type,exit_reason
SHORT,2024-01-02T21:15:00,4043.0,2024-01-02T21:25:00,4062.0,1.0,-19.0,-0.4699480583724957,BEAR_BREAKOUT,止损
SHORT,2024-01-02T22:22:00,4054.0,2024-01-02T22:58:00,4052.0,1.0,2.0,0.049333991119881605,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-03T10:37:00,4057.0,2024-01-03T11:04:00,4055.0,1.0,2.0,0.04929751047572097,BEAR_BREAKOUT,趋势反转
SHORT,2024-01-03T11:11:00,4045.0,2024-01-03T11:30:00,4049.0,1.0,-4.0,-0.0988875154511743,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-03T21:01:00,4048.0,2024-01-03T21:38:00,4050.0,1.0,-2.0,-0.04940711462450593,BEAR_BREAKOUT,趋势反转
SHORT,2024-01-03T21:48:00,4043.0,2024-01-03T22:01:00,4047.0,1.0,-4.0,-0.09893643334157803,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-04T09:39:00,4051.0,2024-01-04T09:49:00,4056.0,1.0,-5.0,-0.12342631449024932,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-04T10:08:00,4051.0,2024-01-04T10:58:00,4033.0,1.0,18.0,0.4443347321648976,BEAR_BREAKOUT,止盈
SHORT,2024-01-04T11:00:00,4033.0,2024-01-04T11:28:00,4032.0,1.0,1.0,0.024795437639474338,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-04T11:28:00,4032.0,2024-01-04T13:38:00,4036.0,1.0,-4.0,-0.0992063492063492,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-04T21:19:00,4043.0,2024-01-04T21:57:00,4041.0,1.0,2.0,0.04946821667078902,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-04T22:05:00,4037.0,2024-01-04T22:37:00,4029.0,1.0,8.0,0.19816695566014364,BEAR_BREAKOUT,趋势反转
SHORT,2024-01-05T09:26:00,4018.0,2024-01-05T10:46:00,4001.0,1.0,17.0,0.42309606769537084,BEAR_BREAKOUT,止盈
SHORT,2024-01-05T14:19:00,3993.0,2024-01-05T14:57:00,3973.0,1.0,20.0,0.5008765339343851,BEAR_BREAKOUT,止盈
SHORT,2024-01-05T21:17:00,3965.0,2024-01-05T21:54:00,3971.0,1.0,-6.0,-0.15132408575031525,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-08T11:11:00,3954.0,2024-01-08T13:54:00,3949.0,1.0,5.0,0.12645422357106728,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-08T14:37:00,3948.0,2024-01-08T21:01:00,3952.0,1.0,-4.0,-0.10131712259371835,BEAR_BREAKOUT,EMA交叉
SHORT,2024-01-08T21:32:00,3953.0,2024-01-08T22:11:00,3948.0,1.0,5.0,0.12648621300278268,BEAR_BREAKOUT,EMA交叉
